student_id,name,branch,year_of_study,joining_year,phone,password,stop_id
22211B0062,Meghana Sharma,ECE,2,2022,9780608659,bvrit123,50
22211B0063,Vikram Agarwal,ECE,2,2022,9647704364,bvrit123,49
22211C0001,Priya Verma,EEE,2,2022,9215727551,bvrit123,96
22211C0002,Arjun Deshmukh,EEE,2,2022,9453168150,bvrit123,4
22211C0003,Swati Deshmukh,EEE,2,2022,9413236620,bvrit123,130
22211C0004,Swati Reddy,EEE,2,2022,9180938638,bvrit123,8
22211C0005,Kavya Rao,EEE,2,2022,9127498924,bvrit123,1
22211C0006,Swati Chowdary,EEE,2,2022,9799452465,bvrit123,34
22211C0007,Priya Deshmukh,EEE,2,2022,9833549003,bvrit123,59
22211C0008,Neha Naidu,EEE,2,2022,9696538878,bvrit123,38
22211C0009,Karthik Patil,EEE,2,2022,9611022813,bvrit123,63
22211C0010,Aryan Deshmukh,EEE,2,2022,9916210211,bvrit123,143
22211C0011,Kavya Gupta,EEE,2,2022,9960087860,bvrit123,124
22211C0012,Rohit Verma,EEE,2,2022,9397219686,bvrit123,121
22211C0013,Varun Yadav,EEE,2,2022,9957036774,bvrit123,132
22211C0014,Nikhil Goud,EEE,2,2022,9978801900,bvrit123,96
22211C0015,Varun Verma,EEE,2,2022,9861578110,bvrit123,104
22211C0016,Anjali Kumar,EEE,2,2022,9259531326,bvrit123,19
22211C0017,Arjun Chowdary,EEE,2,2022,9914130344,bvrit123,70
22211C0018,Aryan Patil,EEE,2,2022,9935654906,bvrit123,104
22211C0019,Divya Goud,EEE,2,2022,9454197755,bvrit123,35
22211C0020,Priya Patil,EEE,2,2022,9697281203,bvrit123,27
22211C0021,Arjun Chowdary,EEE,2,2022,9333649106,bvrit123,57
22211C0022,Arjun Gupta,EEE,2,2022,9502516564,bvrit123,14
22211C0023,Siddharth Verma,EEE,2,2022,9948519935,bvrit123,62
22211C0024,Aditya Chowdary,EEE,2,2022,9598052347,bvrit123,37
22211C0025,Priya Reddy,EEE,2,2022,9334022036,bvrit123,70
22211C0026,Aditya Rao,EEE,2,2022,9176221068,bvrit123,87
22211C0027,Karthik Sharma,EEE,2,2022,9654205037,bvrit123,6
22211C0028,Riya Reddy,EEE,2,2022,9771933075,bvrit123,130
22211C0029,Vikram Chowdary,EEE,2,2022,9250584969,bvrit123,32
22211C0030,Vikram Yadav,EEE,2,2022,9425230019,bvrit123,24
22211C0031,Rahul Kumar,EEE,2,2022,9650690035,bvrit123,90
22211C0032,Meghana Patil,EEE,2,2022,9266939762,bvrit123,123
22211C0033,Karthik Naidu,EEE,2,2022,9452568633,bvrit123,71
22211C0034,Divya Yadav,EEE,2,2022,9355063210,bvrit123,55
22211C0035,Neha Goud,EEE,2,2022,9345185501,bvrit123,67
22211C0036,Neha Yadav,EEE,2,2022,9593140459,bvrit123,95
22211C0037,Priya Sharma,EEE,2,2022,9906163821,bvrit123,125
22211C0038,Arjun Deshmukh,EEE,2,2022,9550261701,bvrit123,124
22211C0039,Pooja Agarwal,EEE,2,2022,9900649796,bvrit123,80
22211C0040,Nikhil Gupta,EEE,2,2022,9965752014,bvrit123,64
22211C0041,Kavya Chowdary,EEE,2,2022,9573476458,bvrit123,81
22211C0042,Neha Reddy,EEE,2,2022,9809005555,bvrit123,55
22211C0043,Varun Gupta,EEE,2,2022,9258707959,bvrit123,35
22211C0044,Sneha Verma,EEE,2,2022,9640429427,bvrit123,47
22211C0045,Kavya Naidu,EEE,2,2022,9129412228,bvrit123,125
22211C0046,Kavya Singh,EEE,2,2022,9909248292,bvrit123,81
22211C0047,Aryan Rao,EEE,2,2022,9565497574,bvrit123,38
22211C0048,Priya Naidu,EEE,2,2022,9448676644,bvrit123,110
22211C0049,Varun Naidu,EEE,2,2022,9389128001,bvrit123,130
22211C0050,Sneha Patil,EEE,2,2022,9635534117,bvrit123,4
22211C0051,Aditya Reddy,EEE,2,2022,9671452216,bvrit123,13
22211C0052,Sneha Agarwal,EEE,2,2022,9792353377,bvrit123,38
22211C0053,Sneha Naidu,EEE,2,2022,9496693064,bvrit123,55
22211C0054,Aryan Rao,EEE,2,2022,9496862173,bvrit123,6
22211C0055,Pooja Kumar,EEE,2,2022,9143899747,bvrit123,104
22211C0056,Rahul Sharma,EEE,2,2022,9342982708,bvrit123,24
22211C0057,Nikhil Patil,EEE,2,2022,9431803788,bvrit123,74
22211C0058,Anjali Naidu,EEE,2,2022,9387288527,bvrit123,94
22211C0059,Siddharth Agarwal,EEE,2,2022,9789980870,bvrit123,128
22211C0060,Nikhil Chowdary,EEE,2,2022,9550620940,bvrit123,8
22211C0061,Rohit Rao,EEE,2,2022,9103926042,bvrit123,43
22211C0062,Arjun Deshmukh,EEE,2,2022,9307649551,bvrit123,9
22211C0063,Meghana Agarwal,EEE,2,2022,9705501222,bvrit123,26
22211D0001,Sneha Goud,MECH,2,2022,9452227610,bvrit123,19
22211D0002,Pooja Verma,MECH,2,2022,9274530363,bvrit123,141
22211D0003,Meghana Kumar,MECH,2,2022,9937534342,bvrit123,77
22211D0004,Siddharth Sharma,MECH,2,2022,9929921987,bvrit123,77
22211D0005,Swati Gupta,MECH,2,2022,9421225061,bvrit123,137
22211D0006,Nikhil Naidu,MECH,2,2022,9247162767,bvrit123,118
22211D0007,Swati Naidu,MECH,2,2022,9375242165,bvrit123,100
22211D0008,Sneha Chowdary,MECH,2,2022,9361480954,bvrit123,125
22211D0009,Neha Gupta,MECH,2,2022,9887135929,bvrit123,138
22211D0010,Siddharth Gupta,MECH,2,2022,9287885762,bvrit123,135
22211D0011,Aryan Naidu,MECH,2,2022,9696390797,bvrit123,46
22211D0012,Meghana Rao,MECH,2,2022,9372217350,bvrit123,35
22211D0013,Kavya Rao,MECH,2,2022,9296811548,bvrit123,17
22211D0014,Riya Rao,MECH,2,2022,9724337007,bvrit123,140
22211D0015,Aryan Yadav,MECH,2,2022,9364014478,bvrit123,46
22211D0016,Varun Goud,MECH,2,2022,9825142752,bvrit123,67
22211D0017,Sneha Rao,MECH,2,2022,9609094780,bvrit123,112
22211D0018,Sneha Verma,MECH,2,2022,9925252797,bvrit123,144
22211D0019,Riya Deshmukh,MECH,2,2022,9838218032,bvrit123,124
22211D0020,Meghana Deshmukh,MECH,2,2022,9949467540,bvrit123,23
22211D0021,Sneha Patil,MECH,2,2022,9123068291,bvrit123,42
22211D0022,Aryan Naidu,MECH,2,2022,9104788830,bvrit123,58
22211D0023,Arjun Kumar,MECH,2,2022,9826354046,bvrit123,127
22211D0024,Pooja Kumar,MECH,2,2022,9459065362,bvrit123,121
22211D0025,Pooja Naidu,MECH,2,2022,9468657775,bvrit123,86
22211D0026,Siddharth Sharma,MECH,2,2022,9804717625,bvrit123,50
22211D0027,Riya Chowdary,MECH,2,2022,9843963138,bvrit123,63
22211D0028,Sneha Verma,MECH,2,2022,9138952436,bvrit123,93
22211D0029,Meghana Agarwal,MECH,2,2022,9835463763,bvrit123,92
22211D0030,Siddharth Chowdary,MECH,2,2022,9567168584,bvrit123,108
22211D0031,Karthik Reddy,MECH,2,2022,9190300929,bvrit123,129
22211D0032,Swati Sharma,MECH,2,2022,9735314203,bvrit123,2
22211D0033,Vikram Reddy,MECH,2,2022,9212416504,bvrit123,50
22211D0034,Arjun Gupta,MECH,2,2022,9860327782,bvrit123,135
22211D0035,Rahul Deshmukh,MECH,2,2022,9957548298,bvrit123,60
22211D0036,Karthik Verma,MECH,2,2022,9804259506,bvrit123,82
22211D0037,Pooja Singh,MECH,2,2022,9299468438,bvrit123,15
22211D0038,Arjun Sharma,MECH,2,2022,9762779252,bvrit123,58
22211D0039,Aditya Agarwal,MECH,2,2022,9822023932,bvrit123,38
22211D0040,Rohit Sharma,MECH,2,2022,9529357007,bvrit123,9
22211D0041,Priya Verma,MECH,2,2022,9387632459,bvrit123,85
22211D0042,Kavya Rao,MECH,2,2022,9133801331,bvrit123,88
22211D0043,Rahul Chowdary,MECH,2,2022,9463745311,bvrit123,87
22211D0044,Nikhil Singh,MECH,2,2022,9852381931,bvrit123,107
22211D0045,Vikram Agarwal,MECH,2,2022,9859724243,bvrit123,84
22211D0046,Nikhil Deshmukh,MECH,2,2022,9291408970,bvrit123,16
22211D0047,Riya Kumar,MECH,2,2022,9621252239,bvrit123,34
22211D0048,Priya Rao,MECH,2,2022,9125098526,bvrit123,54
22211D0049,Priya Verma,MECH,2,2022,9663388840,bvrit123,18
22211D0050,Neha Kumar,MECH,2,2022,9482855629,bvrit123,13
22211D0051,Aditya Naidu,MECH,2,2022,9686219964,bvrit123,134
22211D0052,Karthik Goud,MECH,2,2022,9601468730,bvrit123,60
22211D0053,Riya Reddy,MECH,2,2022,9508411345,bvrit123,129
22211D0054,Kavya Goud,MECH,2,2022,9818268366,bvrit123,50
22211D0055,Sneha Rao,MECH,2,2022,9294306443,bvrit123,131
22211D0056,Karthik Patil,MECH,2,2022,9471678559,bvrit123,102
22211D0057,Kavya Goud,MECH,2,2022,9142291960,bvrit123,114
22211D0058,Swati Reddy,MECH,2,2022,9476908299,bvrit123,9
22211D0059,Siddharth Yadav,MECH,2,2022,9520482739,bvrit123,56
22211D0060,Pooja Singh,MECH,2,2022,9847492167,bvrit123,1
22211D0061,Siddharth Reddy,MECH,2,2022,9514875022,bvrit123,83
22211D0062,Priya Naidu,MECH,2,2022,9748646923,bvrit123,21
22211D0063,Aditya Verma,MECH,2,2022,9711518901,bvrit123,75
22211E0001,Kavya Yadav,CIVIL,2,2022,9500524259,bvrit123,24
22211E0002,Arjun Agarwal,CIVIL,2,2022,9944597406,bvrit123,78
22211E0003,Vikram Sharma,CIVIL,2,2022,9480294402,bvrit123,26
22211E0004,Aditya Naidu,CIVIL,2,2022,9456829657,bvrit123,39
22211E0005,Sneha Chowdary,CIVIL,2,2022,9953655111,bvrit123,132
22211E0006,Aditya Goud,CIVIL,2,2022,9561322326,bvrit123,29
22211E0007,Swati Patil,CIVIL,2,2022,9374122779,bvrit123,88
22211E0008,Aryan Naidu,CIVIL,2,2022,9917799023,bvrit123,115
22211E0009,Aditya Gupta,CIVIL,2,2022,9553075600,bvrit123,126
22211E0010,Kavya Singh,CIVIL,2,2022,9113191137,bvrit123,1
22211E0011,Neha Verma,CIVIL,2,2022,9261199911,bvrit123,89
22211E0012,Aryan Agarwal,CIVIL,2,2022,9116656327,bvrit123,134
22211E0013,Arjun Gupta,CIVIL,2,2022,9473468423,bvrit123,14
22211E0014,Rohit Yadav,CIVIL,2,2022,9638814106,bvrit123,37
22211E0015,Aditya Singh,CIVIL,2,2022,9407466672,bvrit123,125
22211E0016,Pooja Yadav,CIVIL,2,2022,9126723964,bvrit123,137
22211E0017,Rahul Sharma,CIVIL,2,2022,9419828895,bvrit123,112
22211E0018,Priya Kumar,CIVIL,2,2022,9281287367,bvrit123,142
22211E0019,Rahul Gupta,CIVIL,2,2022,9791887264,bvrit123,131
22211E0020,Neha Chowdary,CIVIL,2,2022,9868538787,bvrit123,53
22211E0021,Aditya Yadav,CIVIL,2,2022,9117049472,bvrit123,113
22211E0022,Sneha Singh,CIVIL,2,2022,9370110650,bvrit123,122
22211E0023,Pooja Goud,CIVIL,2,2022,9405181216,bvrit123,25
22211E0024,Rohit Reddy,CIVIL,2,2022,9847827912,bvrit123,45
22211E0025,Aditya Rao,CIVIL,2,2022,9433873964,bvrit123,71
22211E0026,Meghana Chowdary,CIVIL,2,2022,9232016030,bvrit123,59
22211E0027,Aryan Patil,CIVIL,2,2022,9130027572,bvrit123,6
22211E0028,Meghana Patil,CIVIL,2,2022,9404671400,bvrit123,32
22211E0029,Anjali Singh,CIVIL,2,2022,9553116116,bvrit123,72
22211E0030,Arjun Kumar,CIVIL,2,2022,9768840912,bvrit123,74
22211E0031,Neha Goud,CIVIL,2,2022,9999497641,bvrit123,127
22211E0032,Rohit Rao,CIVIL,2,2022,9598198653,bvrit123,133
22211E0033,Pooja Verma,CIVIL,2,2022,9180127261,bvrit123,96
22211E0034,Rohit Naidu,CIVIL,2,2022,9572938015,bvrit123,140
22211E0035,Swati Rao,CIVIL,2,2022,9312736992,bvrit123,11
22211E0036,Nikhil Yadav,CIVIL,2,2022,9660346668,bvrit123,15
22211E0037,Sneha Reddy,CIVIL,2,2022,9405928900,bvrit123,5
22211E0038,Swati Reddy,CIVIL,2,2022,9350795077,bvrit123,47
22211E0039,Meghana Naidu,CIVIL,2,2022,9141330040,bvrit123,37
22211E0040,Divya Verma,CIVIL,2,2022,9521194133,bvrit123,125
22211E0041,Kavya Gupta,CIVIL,2,2022,9702244880,bvrit123,20
22211E0042,Vikram Kumar,CIVIL,2,2022,9167697441,bvrit123,15
22211E0043,Vikram Kumar,CIVIL,2,2022,9971332430,bvrit123,89
22211E0044,Aryan Agarwal,CIVIL,2,2022,9718639447,bvrit123,1
22211E0045,Priya Agarwal,CIVIL,2,2022,9643303623,bvrit123,43
22211E0046,Sneha Verma,CIVIL,2,2022,9322455132,bvrit123,85
22211E0047,Neha Goud,CIVIL,2,2022,9251391344,bvrit123,106
22211E0048,Meghana Gupta,CIVIL,2,2022,9960706137,bvrit123,60
22211E0049,Pooja Gupta,CIVIL,2,2022,9755703634,bvrit123,110
22211E0050,Aryan Chowdary,CIVIL,2,2022,9848002957,bvrit123,38
22211E0051,Karthik Goud,CIVIL,2,2022,9290510942,bvrit123,72
22211E0052,Meghana Chowdary,CIVIL,2,2022,9862175208,bvrit123,3
22211E0053,Divya Singh,CIVIL,2,2022,9366032660,bvrit123,116
22211E0054,Swati Goud,CIVIL,2,2022,9213070464,bvrit123,128
22211E0055,Anjali Sharma,CIVIL,2,2022,9559559401,bvrit123,57
22211E0056,Meghana Verma,CIVIL,2,2022,9579337619,bvrit123,71
22211E0057,Siddharth Gupta,CIVIL,2,2022,9902535292,bvrit123,49
22211E0058,Meghana Verma,CIVIL,2,2022,9834071701,bvrit123,23
22211E0059,Vikram Reddy,CIVIL,2,2022,9165316609,bvrit123,7
22211E0060,Anjali Chowdary,CIVIL,2,2022,9260296587,bvrit123,127
22211E0061,Nikhil Yadav,CIVIL,2,2022,9647846715,bvrit123,18
22211E0062,Siddharth Agarwal,CIVIL,2,2022,9511917697,bvrit123,85
22211E0063,Vikram Yadav,CIVIL,2,2022,9908052636,bvrit123,42
22211F0001,Pooja Deshmukh,IT,2,2022,9735599544,bvrit123,71
22211F0002,Rohit Reddy,IT,2,2022,9353103782,bvrit123,73
22211F0003,Priya Verma,IT,2,2022,9645186047,bvrit123,14
22211F0004,Riya Singh,IT,2,2022,9869781069,bvrit123,29
22211F0005,Swati Gupta,IT,2,2022,9682642068,bvrit123,36
22211F0006,Aditya Yadav,IT,2,2022,9111394978,bvrit123,66
22211F0007,Varun Kumar,IT,2,2022,9242583280,bvrit123,98
22211F0008,Sneha Reddy,IT,2,2022,9872202375,bvrit123,91
22211F0009,Siddharth Patil,IT,2,2022,9949942952,bvrit123,128
22211F0010,Siddharth Gupta,IT,2,2022,9829145538,bvrit123,73
22211F0011,Siddharth Goud,IT,2,2022,9794240609,bvrit123,84
22211F0012,Divya Rao,IT,2,2022,9280628298,bvrit123,109
22211F0013,Nikhil Singh,IT,2,2022,9299267774,bvrit123,4
22211F0014,Divya Chowdary,IT,2,2022,9630453613,bvrit123,92
22211F0015,Vikram Naidu,IT,2,2022,9772937800,bvrit123,22
22211F0016,Riya Verma,IT,2,2022,9443655652,bvrit123,127
22211F0017,Siddharth Deshmukh,IT,2,2022,9393721771,bvrit123,55
22211F0018,Sneha Deshmukh,IT,2,2022,9374169138,bvrit123,122
22211F0019,Karthik Reddy,IT,2,2022,9816441002,bvrit123,41
22211F0020,Priya Gupta,IT,2,2022,9277194324,bvrit123,138
22211F0021,Sneha Goud,IT,2,2022,9651977001,bvrit123,107
22211F0022,Neha Singh,IT,2,2022,9157266431,bvrit123,31
22211F0023,Pooja Gupta,IT,2,2022,9712089094,bvrit123,66
22211F0024,Kavya Goud,IT,2,2022,9577408714,bvrit123,137
22211F0025,Anjali Sharma,IT,2,2022,9222339965,bvrit123,117
22211F0026,Siddharth Reddy,IT,2,2022,9229713752,bvrit123,101
22211F0027,Neha Yadav,IT,2,2022,9236810859,bvrit123,85
22211F0028,Riya Kumar,IT,2,2022,9272904411,bvrit123,11
22211F0029,Aditya Verma,IT,2,2022,9668573741,bvrit123,96
22211F0030,Neha Agarwal,IT,2,2022,9628421660,bvrit123,79
22211F0031,Aditya Gupta,IT,2,2022,9470845405,bvrit123,124
22211F0032,Swati Reddy,IT,2,2022,9581172111,bvrit123,27
22211F0033,Priya Kumar,IT,2,2022,9818087091,bvrit123,126
22211F0034,Swati Rao,IT,2,2022,9317421805,bvrit123,118
22211F0035,Aditya Singh,IT,2,2022,9617746949,bvrit123,30
22211F0036,Karthik Gupta,IT,2,2022,9247599756,bvrit123,40
22211F0037,Kavya Verma,IT,2,2022,9251532136,bvrit123,42
22211F0038,Aditya Patil,IT,2,2022,9891793344,bvrit123,34
22211F0039,Aditya Sharma,IT,2,2022,9602116089,bvrit123,74
22211F0040,Aryan Patil,IT,2,2022,9811658937,bvrit123,50
22211F0041,Divya Yadav,IT,2,2022,9166132157,bvrit123,122
22211F0042,Pooja Gupta,IT,2,2022,9393738149,bvrit123,58
22211F0043,Siddharth Reddy,IT,2,2022,9950024645,bvrit123,99
22211F0044,Aryan Yadav,IT,2,2022,9582248260,bvrit123,82
22211F0045,Karthik Yadav,IT,2,2022,9277107945,bvrit123,36
22211F0046,Arjun Sharma,IT,2,2022,9571566047,bvrit123,81
22211F0047,Priya Patil,IT,2,2022,9362628420,bvrit123,87
22211F0048,Vikram Singh,IT,2,2022,9263175263,bvrit123,31
22211F0049,Karthik Agarwal,IT,2,2022,9324482114,bvrit123,137
22211F0050,Arjun Yadav,IT,2,2022,9420328321,bvrit123,144
22211F0051,Aryan Chowdary,IT,2,2022,9454350401,bvrit123,108
22211F0052,Vikram Deshmukh,IT,2,2022,9465824074,bvrit123,132
22211F0053,Meghana Yadav,IT,2,2022,9957325770,bvrit123,26
22211F0054,Riya Verma,IT,2,2022,9360396039,bvrit123,59
22211F0055,Anjali Yadav,IT,2,2022,9948257422,bvrit123,24
22211F0056,Siddharth Kumar,IT,2,2022,9303298413,bvrit123,109
22211F0057,Varun Agarwal,IT,2,2022,9897195270,bvrit123,29
22211F0058,Varun Naidu,IT,2,2022,9800793675,bvrit123,3
22211F0059,Anjali Kumar,IT,2,2022,9571088576,bvrit123,35
22211F0060,Neha Gupta,IT,2,2022,9933493552,bvrit123,16
22211F0061,Siddharth Yadav,IT,2,2022,9694058175,bvrit123,21
22211F0062,Swati Yadav,IT,2,2022,9697223980,bvrit123,107
22211F0063,Sneha Singh,IT,2,2022,9227936538,bvrit123,3
22211G0001,Neha Gupta,AIDS,2,2022,9748239137,bvrit123,3
22211G0002,Divya Singh,AIDS,2,2022,9257752408,bvrit123,101
22211G0003,Anjali Agarwal,AIDS,2,2022,9216054322,bvrit123,15
22211G0004,Riya Gupta,AIDS,2,2022,9372016591,bvrit123,79
22211G0005,Neha Yadav,AIDS,2,2022,9218431576,bvrit123,20
22211G0006,Priya Naidu,AIDS,2,2022,9340299622,bvrit123,141
22211G0007,Meghana Naidu,AIDS,2,2022,9251895133,bvrit123,107
22211G0008,Pooja Naidu,AIDS,2,2022,9260064826,bvrit123,77
22211G0009,Swati Naidu,AIDS,2,2022,9682402780,bvrit123,100
22211G0010,Riya Naidu,AIDS,2,2022,9515889415,bvrit123,48
22211G0011,Vikram Singh,AIDS,2,2022,9647634595,bvrit123,77
22211G0012,Kavya Kumar,AIDS,2,2022,9656180505,bvrit123,137
22211G0013,Swati Yadav,AIDS,2,2022,9160846750,bvrit123,36
22211G0014,Varun Sharma,AIDS,2,2022,9435510966,bvrit123,129
22211G0015,Aditya Rao,AIDS,2,2022,9276646148,bvrit123,95
22211G0016,Riya Patil,AIDS,2,2022,9997588437,bvrit123,46
22211G0017,Divya Deshmukh,AIDS,2,2022,9507641355,bvrit123,53
22211G0018,Nikhil Patil,AIDS,2,2022,9329256170,bvrit123,54
22211G0019,Siddharth Gupta,AIDS,2,2022,9436295376,bvrit123,5
22211G0020,Priya Singh,AIDS,2,2022,9581394838,bvrit123,32
22211G0021,Aryan Agarwal,AIDS,2,2022,9369952135,bvrit123,61
22211G0022,Divya Deshmukh,AIDS,2,2022,9697788536,bvrit123,144
22211G0023,Sneha Kumar,AIDS,2,2022,9705142140,bvrit123,85
22211G0024,Kavya Goud,AIDS,2,2022,9955034944,bvrit123,100
22211G0025,Varun Yadav,AIDS,2,2022,9689769836,bvrit123,93
22211G0026,Aditya Reddy,AIDS,2,2022,9684004333,bvrit123,105
22211G0027,Siddharth Yadav,AIDS,2,2022,9547888815,bvrit123,144
22211G0028,Aditya Kumar,AIDS,2,2022,9596082062,bvrit123,26
22211G0029,Nikhil Agarwal,AIDS,2,2022,9203556480,bvrit123,133
22211G0030,Sneha Verma,AIDS,2,2022,9906118159,bvrit123,112
22211G0031,Sneha Singh,AIDS,2,2022,9985556252,bvrit123,97
22211G0032,Riya Yadav,AIDS,2,2022,9604676721,bvrit123,12
22211G0033,Nikhil Chowdary,AIDS,2,2022,9974474134,bvrit123,77
22211G0034,Karthik Verma,AIDS,2,2022,9204336452,bvrit123,133
22211G0035,Siddharth Chowdary,AIDS,2,2022,9408248173,bvrit123,121
22211G0036,Aryan Sharma,AIDS,2,2022,9173924213,bvrit123,104
22211G0037,Arjun Patil,AIDS,2,2022,9150463650,bvrit123,90
22211G0038,Vikram Kumar,AIDS,2,2022,9618937489,bvrit123,63
22211G0039,Neha Naidu,AIDS,2,2022,9402570028,bvrit123,69
22211G0040,Meghana Kumar,AIDS,2,2022,9851338330,bvrit123,99
22211G0041,Neha Singh,AIDS,2,2022,9200676557,bvrit123,127
22211G0042,Kavya Patil,AIDS,2,2022,9254616118,bvrit123,70
22211G0043,Pooja Yadav,AIDS,2,2022,9920616699,bvrit123,75
22211G0044,Karthik Patil,AIDS,2,2022,9489290531,bvrit123,21
22211G0045,Varun Agarwal,AIDS,2,2022,9818133267,bvrit123,18
22211G0046,Priya Naidu,AIDS,2,2022,9849892075,bvrit123,104
22211G0047,Varun Kumar,AIDS,2,2022,9480021504,bvrit123,43
22211G0048,Kavya Chowdary,AIDS,2,2022,9144238993,bvrit123,36
22211G0049,Pooja Agarwal,AIDS,2,2022,9679223364,bvrit123,43
22211G0050,Priya Verma,AIDS,2,2022,9644373942,bvrit123,128
22211G0051,Divya Naidu,AIDS,2,2022,9542766085,bvrit123,12
22211G0052,Varun Rao,AIDS,2,2022,9768222482,bvrit123,52
22211G0053,Pooja Sharma,AIDS,2,2022,9347102440,bvrit123,8
22211G0054,Aryan Deshmukh,AIDS,2,2022,9746473452,bvrit123,137
22211G0055,Varun Gupta,AIDS,2,2022,9364128815,bvrit123,10
22211G0056,Karthik Gupta,AIDS,2,2022,9102834320,bvrit123,125
22211G0057,Aryan Rao,AIDS,2,2022,9568872909,bvrit123,139
22211G0058,Aryan Kumar,AIDS,2,2022,9965344936,bvrit123,43
22211G0059,Pooja Kumar,AIDS,2,2022,9464290432,bvrit123,102
22211G0060,Aryan Deshmukh,AIDS,2,2022,9270124238,bvrit123,9
22211G0061,Pooja Chowdary,AIDS,2,2022,9807959306,bvrit123,98
22211G0062,Kavya Yadav,AIDS,2,2022,9988251330,bvrit123,91
22211G0063,Priya Singh,AIDS,2,2022,9153122842,bvrit123,81
22211H0001,Swati Agarwal,AIML,2,2022,9971713650,bvrit123,64
22211H0002,Meghana Chowdary,AIML,2,2022,9367403382,bvrit123,7
22211H0003,Swati Gupta,AIML,2,2022,9557074282,bvrit123,76
22211H0004,Aditya Yadav,AIML,2,2022,9306368121,bvrit123,76
22211H0005,Sneha Yadav,AIML,2,2022,9434282041,bvrit123,137
22211H0006,Karthik Verma,AIML,2,2022,9628894299,bvrit123,92
22211H0007,Varun Yadav,AIML,2,2022,9945438276,bvrit123,92
22211H0008,Nikhil Deshmukh,AIML,2,2022,9577589458,bvrit123,96
22211H0009,Anjali Agarwal,AIML,2,2022,9405686199,bvrit123,7
22211H0010,Karthik Chowdary,AIML,2,2022,9372251571,bvrit123,131
22211H0011,Arjun Naidu,AIML,2,2022,9414649939,bvrit123,95
22211H0012,Vikram Agarwal,AIML,2,2022,9243002030,bvrit123,30
22211H0013,Aryan Yadav,AIML,2,2022,9784997433,bvrit123,112
22211H0014,Nikhil Patil,AIML,2,2022,9833254219,bvrit123,9
22211H0015,Priya Chowdary,AIML,2,2022,9746271107,bvrit123,94
22211H0016,Nikhil Singh,AIML,2,2022,9489069971,bvrit123,54
22211H0017,Pooja Naidu,AIML,2,2022,9672341489,bvrit123,9
22211H0018,Meghana Rao,AIML,2,2022,9506169016,bvrit123,85
22211H0019,Neha Reddy,AIML,2,2022,9522947413,bvrit123,140
22211H0020,Vikram Naidu,AIML,2,2022,9639572350,bvrit123,142
22211H0021,Aryan Goud,AIML,2,2022,9558053008,bvrit123,125
22211H0022,Sneha Goud,AIML,2,2022,9746350716,bvrit123,137
22211H0023,Sneha Reddy,AIML,2,2022,9158942649,bvrit123,108
22211H0024,Swati Yadav,AIML,2,2022,9913397727,bvrit123,6
22211H0025,Aditya Agarwal,AIML,2,2022,9896831652,bvrit123,102
22211H0026,Pooja Chowdary,AIML,2,2022,9236228099,bvrit123,127
22211H0027,Meghana Gupta,AIML,2,2022,9760184552,bvrit123,117
22211H0028,Neha Yadav,AIML,2,2022,9890760657,bvrit123,130
22211H0029,Nikhil Agarwal,AIML,2,2022,9311102061,bvrit123,118
22211H0030,Pooja Sharma,AIML,2,2022,9184798703,bvrit123,54
22211H0031,Vikram Agarwal,AIML,2,2022,9469143898,bvrit123,87
22211H0032,Riya Verma,AIML,2,2022,9276913120,bvrit123,97
22211H0033,Priya Kumar,AIML,2,2022,9119932187,bvrit123,132
22211H0034,Riya Sharma,AIML,2,2022,9680099660,bvrit123,5
22211H0035,Riya Gupta,AIML,2,2022,9543796566,bvrit123,98
22211H0036,Riya Deshmukh,AIML,2,2022,9992464386,bvrit123,23
22211H0037,Vikram Agarwal,AIML,2,2022,9759867141,bvrit123,30
22211H0038,Pooja Yadav,AIML,2,2022,9550958486,bvrit123,1
22211H0039,Anjali Verma,AIML,2,2022,9180159962,bvrit123,48
22211H0040,Sneha Sharma,AIML,2,2022,9160518181,bvrit123,114
22211H0041,Sneha Deshmukh,AIML,2,2022,9896187154,bvrit123,52
22211H0042,Rohit Patil,AIML,2,2022,9724666044,bvrit123,83
22211H0043,Arjun Reddy,AIML,2,2022,9121951598,bvrit123,57
22211H0044,Vikram Singh,AIML,2,2022,9720130385,bvrit123,49
22211H0045,Kavya Naidu,AIML,2,2022,9479677089,bvrit123,133
22211H0046,Aditya Goud,AIML,2,2022,9976726284,bvrit123,66
22211H0047,Swati Sharma,AIML,2,2022,9259332087,bvrit123,121
22211H0048,Siddharth Rao,AIML,2,2022,9413197403,bvrit123,99
22211H0049,Neha Yadav,AIML,2,2022,9185787067,bvrit123,7
22211H0050,Kavya Reddy,AIML,2,2022,9879841163,bvrit123,98
22211H0051,Sneha Sharma,AIML,2,2022,9870976491,bvrit123,51
22211H0052,Kavya Sharma,AIML,2,2022,9715045350,bvrit123,58
22211H0053,Riya Rao,AIML,2,2022,9155966455,bvrit123,56
22211H0054,Kavya Goud,AIML,2,2022,9995109118,bvrit123,110
22211H0055,Riya Singh,AIML,2,2022,9749942664,bvrit123,39
22211H0056,Arjun Naidu,AIML,2,2022,9142356148,bvrit123,78
22211H0057,Aditya Deshmukh,AIML,2,2022,9666038945,bvrit123,23
22211H0058,Aditya Rao,AIML,2,2022,9657130442,bvrit123,37
22211H0059,Pooja Patil,AIML,2,2022,9954393404,bvrit123,56
